timestamp;type;parking;places_libres;capacite_totale;lat;lon
1767998059;Voiture;Antigone;143;239;43.60871606;3.88881893
1767998059;Voiture;Comedie;233;664;43.60856092;3.87976196
1767998059;Voiture;Corum;237;480;43.61388821;3.88225773
1767998059;Voiture;Europa;486;591;43.60784971;3.89253074
1767998059;Voiture;Foch;570;620;43.61074912;3.87657084
1767998059;Voiture;Gambetta;166;452;43.60695138;3.87137436
1767998059;Voiture;Gare;413;656;43.604024;3.87891
1767998059;Voiture;Triangle;274;434;43.60923384;3.88184418
1767998059;Voiture;Pitot;403;590;43.61224494;3.87019117
1767998059;Voiture;Circe;1117;1200;43.60495377;3.9178495
1767998059;Voiture;Garcia Lorca;384;400;43.59098509;3.8907158
1767998059;Voiture;Mosson;258;328;43.61623716;3.81966554
1767998059;Voiture;Sabines;195;285;43.58383263;3.8602246
1767998059;Voiture;Sablassou;366;379;43.63419194;3.92229536
1767998059;Voiture;Saint Jean Le Sec;239;285;43.57082225;3.8379312
1767998059;Voiture;Euromedecine;95;239;43.63895359;3.82772365
1767998059;Voiture;Occitanie;491;615;43.63456232;3.84859796
1767998059;Voiture;Vicarello;43;64;43.63286;3.898411
1767998059;Voiture;Gaumont EST;74;109;43.604526;3.91529
1767998059;Voiture;Gaumont OUEST;5;250;43.604824;3.914158
1767998059;Voiture;Charles de Gaulle;168;260;43.6285421;3.8977621
1767998059;Voiture;Polygone;1013;1911;43.607697;3.88515
1767998059;Voiture;Arc de Triomphe;216;440;43.61100267;3.8732007
1767998059;Voiture;Gaumont-Circe;199;500;43.60495377;3.9178495
1767998059;Velo;Rue Jules Ferry - Gare Saint-Roch;7;12;43.605366;3.881346
1767998059;Velo;Comédie;9;20;43.608148;3.878778
1767998059;Velo;Hôtel de Ville;11;16;43.599088;3.894866
1767998059;Velo;Corum;1;12;43.613989;3.8816
1767998059;Velo;Place Albert 1er - St Charles;11;27;43.616768;3.873375
1767998059;Velo;Foch;1;8;43.610989;3.873345
1767998059;Velo;Halles Castellane;0;12;43.609935;3.877208
1767998059;Velo;Observatoire;4;8;43.606301;3.87724
1767998059;Velo;Rondelet;5;16;43.603038;3.875796
1767998059;Velo;Plan Cabanes;5;12;43.608491;3.868389
1767998059;Velo;Boutonnet;2;12;43.622629;3.868375
1767998059;Velo;Emile Combes;5;8;43.616742;3.87998
1767998059;Velo;Beaux-Arts;11;16;43.616698;3.884981
1767998059;Velo;Les Aubes;6;8;43.618692;3.893844
1767998059;Velo;Antigone centre;7;12;43.607942;3.890634
1767998059;Velo;Médiathèque Emile Zola;5;16;43.608218;3.89314
1767998059;Velo;Nombre d Or;3;16;43.607859;3.886644
1767998059;Velo;Louis Blanc;7;16;43.614642;3.877648
1767998059;Velo;Gambetta;4;8;43.607106;3.870693
1767998059;Velo;Port Marianne;9;16;43.60032;3.89851
1767998059;Velo;Les Arceaux;1;8;43.612659;3.867734
1767998059;Velo;Cité Mion;6;8;43.601143;3.884373
1767998059;Velo;Nouveau Saint-Roch;6;8;43.599817;3.875757
1767998059;Velo;Renouvier;5;8;43.603553;3.867884
1767998059;Velo;Odysseum;0;8;43.603727;3.918979
1767998059;Velo;Saint-Denis;0;8;43.605021;3.875065
1767998059;Velo;Richter;7;16;43.603424;3.899263
1767998059;Velo;Charles Flahault;4;8;43.622038;3.86672
1767998059;Velo;Voltaire;3;8;43.603767;3.888659
1767998059;Velo;Prés d Arènes;4;8;43.59048;3.884611
1767998059;Velo;Garcia Lorca;6;8;43.590757;3.890616
1767998059;Velo;Vert Bois;7;16;43.63543;3.871179
1767998059;Velo;Malbosc;1;8;43.633679;3.832861
1767998059;Velo;Occitanie;9;32;43.635689;3.849597
1767998059;Velo;FacdesSciences;8;24;43.631318;3.861299
1767998059;Velo;Fac de Lettres;8;12;43.630437;3.869539
1767998059;Velo;Aiguelongue;7;8;43.626163;3.882492
1767998059;Velo;Jeu de Mail des Abbés;4;8;43.619701;3.883831
1767998059;Velo;Euromédecine;0;8;43.639119;3.828199
1767998059;Velo;Marie Caizergues;4;8;43.619871;3.873812
1767998059;Velo;Sabines;1;8;43.584211;3.860031
1767998059;Velo;Celleneuve;3;8;43.61467;3.832624
1767998059;Velo;Jardin de la Lironde;5;8;43.60585;3.911576
1767998059;Velo;Père Soulas;6;8;43.621983;3.855603
1767998059;Velo;Place Viala;7;8;43.616812;3.855075
1767998059;Velo;Hôtel du Département;1;8;43.621682;3.83477
1767998059;Velo;Tonnelles;4;8;43.615155;3.839466
1767998059;Velo;Parvis Jules Ferry - Gare Saint-Roch;1;8;43.603889;3.879362
1767998059;Velo;Pont de Lattes - Gare Saint-Roch;4;12;43.606036;3.882393
1767998059;Velo;Deux Ponts - Gare Saint-Roch;0;8;43.604319;3.880916
1767998059;Velo;Providence - Ovalie;1;8;43.588239;3.853421
1767998059;Velo;Pérols Etang de l Or;41;68;43.558351;3.963412
1767998059;Velo;Albert 1er - Cathédrale;3;12;43.614005;3.873218
1767998059;Velo;Saint-Guilhem - Courreau;2;8;43.608996;3.872752
1767998059;Velo;Sud De France;2;8;43.59562;3.9235
1767998059;Velo;Comedie Baudin;0;8;43.608717;3.880787
1767998059;Velo;Jean de Beins;6;16;43.609857;3.883884
1767998597;Voiture;Antigone;143;239;43.60871606;3.88881893
1767998597;Voiture;Comedie;241;664;43.60856092;3.87976196
1767998597;Voiture;Corum;242;480;43.61388821;3.88225773
1767998597;Voiture;Europa;486;591;43.60784971;3.89253074
1767998597;Voiture;Foch;571;620;43.61074912;3.87657084
1767998597;Voiture;Gambetta;171;452;43.60695138;3.87137436
1767998597;Voiture;Gare;437;656;43.604024;3.87891
1767998597;Voiture;Triangle;274;434;43.60923384;3.88184418
1767998597;Voiture;Pitot;403;590;43.61224494;3.87019117
1767998597;Voiture;Circe;1121;1200;43.60495377;3.9178495
1767998597;Voiture;Garcia Lorca;386;400;43.59098509;3.8907158
1767998597;Voiture;Mosson;261;328;43.61623716;3.81966554
1767998597;Voiture;Sabines;197;285;43.58383263;3.8602246
1767998597;Voiture;Sablassou;366;379;43.63419194;3.92229536
1767998597;Voiture;Saint Jean Le Sec;239;285;43.57082225;3.8379312
1767998597;Voiture;Euromedecine;101;239;43.63895359;3.82772365
1767998597;Voiture;Occitanie;503;615;43.63456232;3.84859796
1767998597;Voiture;Vicarello;43;64;43.63286;3.898411
1767998597;Voiture;Gaumont EST;74;109;43.604526;3.91529
1767998597;Voiture;Gaumont OUEST;5;250;43.604824;3.914158
1767998597;Voiture;Charles de Gaulle;168;260;43.6285421;3.8977621
1767998597;Voiture;Polygone;1013;1911;43.607697;3.88515
1767998597;Voiture;Arc de Triomphe;215;440;43.61100267;3.8732007
1767998597;Voiture;Gaumont-Circe;199;500;43.60495377;3.9178495
1767998597;Velo;Rue Jules Ferry - Gare Saint-Roch;7;12;43.605366;3.881346
1767998597;Velo;Comédie;9;20;43.608148;3.878778
1767998597;Velo;Hôtel de Ville;11;16;43.599088;3.894866
1767998597;Velo;Corum;1;12;43.613989;3.8816
1767998597;Velo;Place Albert 1er - St Charles;11;27;43.616768;3.873375
1767998597;Velo;Foch;1;8;43.610989;3.873345
1767998597;Velo;Halles Castellane;0;12;43.609935;3.877208
1767998597;Velo;Observatoire;4;8;43.606301;3.87724
1767998597;Velo;Rondelet;5;16;43.603038;3.875796
1767998597;Velo;Plan Cabanes;5;12;43.608491;3.868389
1767998597;Velo;Boutonnet;2;12;43.622629;3.868375
1767998597;Velo;Emile Combes;5;8;43.616742;3.87998
1767998597;Velo;Beaux-Arts;11;16;43.616698;3.884981
1767998597;Velo;Les Aubes;6;8;43.618692;3.893844
1767998597;Velo;Antigone centre;7;12;43.607942;3.890634
1767998597;Velo;Médiathèque Emile Zola;5;16;43.608218;3.89314
1767998597;Velo;Nombre d Or;3;16;43.607859;3.886644
1767998597;Velo;Louis Blanc;7;16;43.614642;3.877648
1767998597;Velo;Gambetta;4;8;43.607106;3.870693
1767998597;Velo;Port Marianne;9;16;43.60032;3.89851
1767998597;Velo;Les Arceaux;1;8;43.612659;3.867734
1767998597;Velo;Cité Mion;6;8;43.601143;3.884373
1767998597;Velo;Nouveau Saint-Roch;6;8;43.599817;3.875757
1767998597;Velo;Renouvier;5;8;43.603553;3.867884
1767998597;Velo;Odysseum;0;8;43.603727;3.918979
1767998597;Velo;Saint-Denis;0;8;43.605021;3.875065
1767998597;Velo;Richter;7;16;43.603424;3.899263
1767998597;Velo;Charles Flahault;4;8;43.622038;3.86672
1767998597;Velo;Voltaire;3;8;43.603767;3.888659
1767998597;Velo;Prés d Arènes;4;8;43.59048;3.884611
1767998597;Velo;Garcia Lorca;6;8;43.590757;3.890616
1767998597;Velo;Vert Bois;7;16;43.63543;3.871179
1767998597;Velo;Malbosc;1;8;43.633679;3.832861
1767998597;Velo;Occitanie;9;32;43.635689;3.849597
1767998597;Velo;FacdesSciences;8;24;43.631318;3.861299
1767998597;Velo;Fac de Lettres;8;12;43.630437;3.869539
1767998597;Velo;Aiguelongue;7;8;43.626163;3.882492
1767998597;Velo;Jeu de Mail des Abbés;4;8;43.619701;3.883831
1767998597;Velo;Euromédecine;0;8;43.639119;3.828199
1767998597;Velo;Marie Caizergues;4;8;43.619871;3.873812
1767998597;Velo;Sabines;1;8;43.584211;3.860031
1767998597;Velo;Celleneuve;3;8;43.61467;3.832624
1767998597;Velo;Jardin de la Lironde;5;8;43.60585;3.911576
1767998597;Velo;Père Soulas;6;8;43.621983;3.855603
1767998597;Velo;Place Viala;7;8;43.616812;3.855075
1767998597;Velo;Hôtel du Département;1;8;43.621682;3.83477
1767998597;Velo;Tonnelles;4;8;43.615155;3.839466
1767998597;Velo;Parvis Jules Ferry - Gare Saint-Roch;1;8;43.603889;3.879362
1767998597;Velo;Pont de Lattes - Gare Saint-Roch;4;12;43.606036;3.882393
1767998597;Velo;Deux Ponts - Gare Saint-Roch;0;8;43.604319;3.880916
1767998597;Velo;Providence - Ovalie;1;8;43.588239;3.853421
1767998597;Velo;Pérols Etang de l Or;41;68;43.558351;3.963412
1767998597;Velo;Albert 1er - Cathédrale;3;12;43.614005;3.873218
1767998597;Velo;Saint-Guilhem - Courreau;2;8;43.608996;3.872752
1767998597;Velo;Sud De France;2;8;43.59562;3.9235
1767998597;Velo;Comedie Baudin;0;8;43.608717;3.880787
1767998597;Velo;Jean de Beins;6;16;43.609857;3.883884
1767998883;Voiture;Antigone;143;239;43.60871606;3.88881893
1767998883;Voiture;Comedie;251;664;43.60856092;3.87976196
1767998883;Voiture;Corum;246;480;43.61388821;3.88225773
1767998883;Voiture;Europa;485;591;43.60784971;3.89253074
1767998883;Voiture;Foch;566;620;43.61074912;3.87657084
1767998883;Voiture;Gambetta;173;452;43.60695138;3.87137436
1767998883;Voiture;Gare;441;656;43.604024;3.87891
1767998883;Voiture;Triangle;274;434;43.60923384;3.88184418
1767998883;Voiture;Pitot;403;590;43.61224494;3.87019117
1767998883;Voiture;Circe;1123;1200;43.60495377;3.9178495
1767998883;Voiture;Garcia Lorca;386;400;43.59098509;3.8907158
1767998883;Voiture;Mosson;259;328;43.61623716;3.81966554
1767998883;Voiture;Sabines;197;285;43.58383263;3.8602246
1767998883;Voiture;Sablassou;366;379;43.63419194;3.92229536
1767998883;Voiture;Saint Jean Le Sec;239;285;43.57082225;3.8379312
1767998883;Voiture;Euromedecine;101;239;43.63895359;3.82772365
1767998883;Voiture;Occitanie;510;615;43.63456232;3.84859796
1767998883;Voiture;Vicarello;43;64;43.63286;3.898411
1767998883;Voiture;Gaumont EST;74;109;43.604526;3.91529
1767998883;Voiture;Gaumont OUEST;5;250;43.604824;3.914158
1767998883;Voiture;Charles de Gaulle;168;260;43.6285421;3.8977621
1767998883;Voiture;Polygone;1013;1911;43.607697;3.88515
1767998883;Voiture;Arc de Triomphe;212;440;43.61100267;3.8732007
1767998883;Voiture;Gaumont-Circe;199;500;43.60495377;3.9178495
1767998883;Velo;Rue Jules Ferry - Gare Saint-Roch;7;12;43.605366;3.881346
1767998883;Velo;Comédie;9;20;43.608148;3.878778
1767998883;Velo;Hôtel de Ville;11;16;43.599088;3.894866
1767998883;Velo;Corum;1;12;43.613989;3.8816
1767998883;Velo;Place Albert 1er - St Charles;11;27;43.616768;3.873375
1767998883;Velo;Foch;1;8;43.610989;3.873345
1767998883;Velo;Halles Castellane;0;12;43.609935;3.877208
1767998883;Velo;Observatoire;5;8;43.606301;3.87724
1767998883;Velo;Rondelet;5;16;43.603038;3.875796
1767998883;Velo;Plan Cabanes;5;12;43.608491;3.868389
1767998883;Velo;Boutonnet;2;12;43.622629;3.868375
1767998883;Velo;Emile Combes;5;8;43.616742;3.87998
1767998883;Velo;Beaux-Arts;11;16;43.616698;3.884981
1767998883;Velo;Les Aubes;6;8;43.618692;3.893844
1767998883;Velo;Antigone centre;7;12;43.607942;3.890634
1767998883;Velo;Médiathèque Emile Zola;5;16;43.608218;3.89314
1767998883;Velo;Nombre d Or;3;16;43.607859;3.886644
1767998883;Velo;Louis Blanc;7;16;43.614642;3.877648
1767998883;Velo;Gambetta;4;8;43.607106;3.870693
1767998883;Velo;Port Marianne;9;16;43.60032;3.89851
1767998883;Velo;Les Arceaux;1;8;43.612659;3.867734
1767998883;Velo;Cité Mion;6;8;43.601143;3.884373
1767998883;Velo;Nouveau Saint-Roch;6;8;43.599817;3.875757
1767998883;Velo;Renouvier;5;8;43.603553;3.867884
1767998883;Velo;Odysseum;0;8;43.603727;3.918979
1767998883;Velo;Saint-Denis;0;8;43.605021;3.875065
1767998883;Velo;Richter;7;16;43.603424;3.899263
1767998883;Velo;Charles Flahault;4;8;43.622038;3.86672
1767998883;Velo;Voltaire;3;8;43.603767;3.888659
1767998883;Velo;Prés d Arènes;4;8;43.59048;3.884611
1767998883;Velo;Garcia Lorca;6;8;43.590757;3.890616
1767998883;Velo;Vert Bois;7;16;43.63543;3.871179
1767998883;Velo;Malbosc;1;8;43.633679;3.832861
1767998883;Velo;Occitanie;9;32;43.635689;3.849597
1767998883;Velo;FacdesSciences;8;24;43.631318;3.861299
1767998883;Velo;Fac de Lettres;8;12;43.630437;3.869539
1767998883;Velo;Aiguelongue;7;8;43.626163;3.882492
1767998883;Velo;Jeu de Mail des Abbés;4;8;43.619701;3.883831
1767998883;Velo;Euromédecine;0;8;43.639119;3.828199
1767998883;Velo;Marie Caizergues;4;8;43.619871;3.873812
1767998883;Velo;Sabines;1;8;43.584211;3.860031
1767998883;Velo;Celleneuve;3;8;43.61467;3.832624
1767998883;Velo;Jardin de la Lironde;5;8;43.60585;3.911576
1767998883;Velo;Père Soulas;6;8;43.621983;3.855603
1767998883;Velo;Place Viala;7;8;43.616812;3.855075
1767998883;Velo;Hôtel du Département;1;8;43.621682;3.83477
1767998883;Velo;Tonnelles;4;8;43.615155;3.839466
1767998883;Velo;Parvis Jules Ferry - Gare Saint-Roch;1;8;43.603889;3.879362
1767998883;Velo;Pont de Lattes - Gare Saint-Roch;4;12;43.606036;3.882393
1767998883;Velo;Deux Ponts - Gare Saint-Roch;0;8;43.604319;3.880916
1767998883;Velo;Providence - Ovalie;1;8;43.588239;3.853421
1767998883;Velo;Pérols Etang de l Or;41;68;43.558351;3.963412
1767998883;Velo;Albert 1er - Cathédrale;3;12;43.614005;3.873218
1767998883;Velo;Saint-Guilhem - Courreau;2;8;43.608996;3.872752
1767998883;Velo;Sud De France;2;8;43.59562;3.9235
1767998883;Velo;Comedie Baudin;0;8;43.608717;3.880787
1767998883;Velo;Jean de Beins;6;16;43.609857;3.883884
1767999357;Voiture;Antigone;143;239;43.60871606;3.88881893
1767999357;Voiture;Comedie;267;664;43.60856092;3.87976196
1767999357;Voiture;Corum;254;480;43.61388821;3.88225773
1767999357;Voiture;Europa;485;591;43.60784971;3.89253074
1767999357;Voiture;Foch;565;620;43.61074912;3.87657084
1767999357;Voiture;Gambetta;176;452;43.60695138;3.87137436
1767999357;Voiture;Gare;445;656;43.604024;3.87891
1767999357;Voiture;Triangle;274;434;43.60923384;3.88184418
1767999357;Voiture;Pitot;403;590;43.61224494;3.87019117
1767999357;Voiture;Circe;1127;1200;43.60495377;3.9178495
1767999357;Voiture;Garcia Lorca;386;400;43.59098509;3.8907158
1767999357;Voiture;Mosson;261;328;43.61623716;3.81966554
1767999357;Voiture;Sabines;200;285;43.58383263;3.8602246
1767999357;Voiture;Sablassou;366;379;43.63419194;3.92229536
1767999357;Voiture;Saint Jean Le Sec;239;285;43.57082225;3.8379312
1767999357;Voiture;Euromedecine;103;239;43.63895359;3.82772365
1767999357;Voiture;Occitanie;514;615;43.63456232;3.84859796
1767999357;Voiture;Vicarello;43;64;43.63286;3.898411
1767999357;Voiture;Gaumont EST;74;109;43.604526;3.91529
1767999357;Voiture;Gaumont OUEST;5;250;43.604824;3.914158
1767999357;Voiture;Charles de Gaulle;169;260;43.6285421;3.8977621
1767999357;Voiture;Polygone;1013;1911;43.607697;3.88515
1767999357;Voiture;Arc de Triomphe;211;440;43.61100267;3.8732007
1767999357;Voiture;Gaumont-Circe;199;500;43.60495377;3.9178495
1767999357;Velo;Rue Jules Ferry - Gare Saint-Roch;7;12;43.605366;3.881346
1767999357;Velo;Comédie;9;20;43.608148;3.878778
1767999357;Velo;Hôtel de Ville;11;16;43.599088;3.894866
1767999357;Velo;Corum;1;12;43.613989;3.8816
1767999357;Velo;Place Albert 1er - St Charles;11;27;43.616768;3.873375
1767999357;Velo;Foch;1;8;43.610989;3.873345
1767999357;Velo;Halles Castellane;0;12;43.609935;3.877208
1767999357;Velo;Observatoire;5;8;43.606301;3.87724
1767999357;Velo;Rondelet;5;16;43.603038;3.875796
1767999357;Velo;Plan Cabanes;5;12;43.608491;3.868389
1767999357;Velo;Boutonnet;2;12;43.622629;3.868375
1767999357;Velo;Emile Combes;5;8;43.616742;3.87998
1767999357;Velo;Beaux-Arts;11;16;43.616698;3.884981
1767999357;Velo;Les Aubes;6;8;43.618692;3.893844
1767999357;Velo;Antigone centre;7;12;43.607942;3.890634
1767999357;Velo;Médiathèque Emile Zola;5;16;43.608218;3.89314
1767999357;Velo;Nombre d Or;3;16;43.607859;3.886644
1767999357;Velo;Louis Blanc;7;16;43.614642;3.877648
1767999357;Velo;Gambetta;4;8;43.607106;3.870693
1767999357;Velo;Port Marianne;9;16;43.60032;3.89851
1767999357;Velo;Les Arceaux;1;8;43.612659;3.867734
1767999357;Velo;Cité Mion;6;8;43.601143;3.884373
1767999357;Velo;Nouveau Saint-Roch;6;8;43.599817;3.875757
1767999357;Velo;Renouvier;5;8;43.603553;3.867884
1767999357;Velo;Odysseum;0;8;43.603727;3.918979
1767999357;Velo;Saint-Denis;0;8;43.605021;3.875065
1767999357;Velo;Richter;7;16;43.603424;3.899263
1767999357;Velo;Charles Flahault;4;8;43.622038;3.86672
1767999357;Velo;Voltaire;3;8;43.603767;3.888659
1767999357;Velo;Prés d Arènes;4;8;43.59048;3.884611
1767999357;Velo;Garcia Lorca;6;8;43.590757;3.890616
1767999357;Velo;Vert Bois;7;16;43.63543;3.871179
1767999357;Velo;Malbosc;1;8;43.633679;3.832861
1767999357;Velo;Occitanie;9;32;43.635689;3.849597
1767999357;Velo;FacdesSciences;8;24;43.631318;3.861299
1767999357;Velo;Fac de Lettres;8;12;43.630437;3.869539
1767999357;Velo;Aiguelongue;7;8;43.626163;3.882492
1767999357;Velo;Jeu de Mail des Abbés;4;8;43.619701;3.883831
1767999357;Velo;Euromédecine;0;8;43.639119;3.828199
1767999357;Velo;Marie Caizergues;4;8;43.619871;3.873812
1767999357;Velo;Sabines;1;8;43.584211;3.860031
1767999357;Velo;Celleneuve;3;8;43.61467;3.832624
1767999357;Velo;Jardin de la Lironde;5;8;43.60585;3.911576
1767999357;Velo;Père Soulas;6;8;43.621983;3.855603
1767999357;Velo;Place Viala;7;8;43.616812;3.855075
1767999357;Velo;Hôtel du Département;1;8;43.621682;3.83477
1767999357;Velo;Tonnelles;4;8;43.615155;3.839466
1767999357;Velo;Parvis Jules Ferry - Gare Saint-Roch;1;8;43.603889;3.879362
1767999357;Velo;Pont de Lattes - Gare Saint-Roch;4;12;43.606036;3.882393
1767999357;Velo;Deux Ponts - Gare Saint-Roch;0;8;43.604319;3.880916
1767999357;Velo;Providence - Ovalie;1;8;43.588239;3.853421
1767999357;Velo;Pérols Etang de l Or;41;68;43.558351;3.963412
1767999357;Velo;Albert 1er - Cathédrale;3;12;43.614005;3.873218
1767999357;Velo;Saint-Guilhem - Courreau;2;8;43.608996;3.872752
1767999357;Velo;Sud De France;2;8;43.59562;3.9235
1767999357;Velo;Comedie Baudin;0;8;43.608717;3.880787
1767999357;Velo;Jean de Beins;6;16;43.609857;3.883884
1768001827;Voiture;Antigone;149;239;43.60871606;3.88881893
1768001827;Voiture;Comedie;314;664;43.60856092;3.87976196
1768001827;Voiture;Corum;272;480;43.61388821;3.88225773
1768001827;Voiture;Europa;486;591;43.60784971;3.89253074
1768001827;Voiture;Foch;569;620;43.61074912;3.87657084
1768001827;Voiture;Gambetta;186;452;43.60695138;3.87137436
1768001827;Voiture;Gare;452;656;43.604024;3.87891
1768001827;Voiture;Triangle;274;434;43.60923384;3.88184418
1768001827;Voiture;Pitot;403;590;43.61224494;3.87019117
1768001827;Voiture;Circe;1149;1200;43.60495377;3.9178495
1768001827;Voiture;Garcia Lorca;386;400;43.59098509;3.8907158
1768001827;Voiture;Mosson;266;328;43.61623716;3.81966554
1768001827;Voiture;Sabines;199;285;43.58383263;3.8602246
1768001827;Voiture;Sablassou;371;379;43.63419194;3.92229536
1768001827;Voiture;Saint Jean Le Sec;239;285;43.57082225;3.8379312
1768001827;Voiture;Euromedecine;105;239;43.63895359;3.82772365
1768001827;Voiture;Occitanie;520;615;43.63456232;3.84859796
1768001827;Voiture;Vicarello;42;64;43.63286;3.898411
1768001827;Voiture;Gaumont EST;74;109;43.604526;3.91529
1768001827;Voiture;Gaumont OUEST;5;250;43.604824;3.914158
1768001827;Voiture;Charles de Gaulle;168;260;43.6285421;3.8977621
1768001827;Voiture;Polygone;1013;1911;43.607697;3.88515
1768001827;Voiture;Arc de Triomphe;208;440;43.61100267;3.8732007
1768001827;Voiture;Gaumont-Circe;199;500;43.60495377;3.9178495
1768001827;Velo;Rue Jules Ferry - Gare Saint-Roch;7;12;43.605366;3.881346
1768001827;Velo;Comédie;9;20;43.608148;3.878778
1768001827;Velo;Hôtel de Ville;11;16;43.599088;3.894866
1768001827;Velo;Corum;1;12;43.613989;3.8816
1768001827;Velo;Place Albert 1er - St Charles;11;27;43.616768;3.873375
1768001827;Velo;Foch;1;8;43.610989;3.873345
1768001827;Velo;Halles Castellane;0;12;43.609935;3.877208
1768001827;Velo;Observatoire;3;8;43.606301;3.87724
1768001827;Velo;Rondelet;5;16;43.603038;3.875796
1768001827;Velo;Plan Cabanes;6;12;43.608491;3.868389
1768001827;Velo;Boutonnet;2;12;43.622629;3.868375
1768001827;Velo;Emile Combes;5;8;43.616742;3.87998
1768001827;Velo;Beaux-Arts;11;16;43.616698;3.884981
1768001827;Velo;Les Aubes;6;8;43.618692;3.893844
1768001827;Velo;Antigone centre;7;12;43.607942;3.890634
1768001827;Velo;Médiathèque Emile Zola;5;16;43.608218;3.89314
1768001827;Velo;Nombre d Or;3;16;43.607859;3.886644
1768001827;Velo;Louis Blanc;7;16;43.614642;3.877648
1768001827;Velo;Gambetta;4;8;43.607106;3.870693
1768001827;Velo;Port Marianne;9;16;43.60032;3.89851
1768001827;Velo;Les Arceaux;1;8;43.612659;3.867734
1768001827;Velo;Cité Mion;6;8;43.601143;3.884373
1768001827;Velo;Nouveau Saint-Roch;6;8;43.599817;3.875757
1768001827;Velo;Renouvier;5;8;43.603553;3.867884
1768001827;Velo;Odysseum;0;8;43.603727;3.918979
1768001827;Velo;Saint-Denis;0;8;43.605021;3.875065
1768001827;Velo;Richter;7;16;43.603424;3.899263
1768001827;Velo;Charles Flahault;4;8;43.622038;3.86672
1768001827;Velo;Voltaire;3;8;43.603767;3.888659
1768001827;Velo;Prés d Arènes;4;8;43.59048;3.884611
1768001827;Velo;Garcia Lorca;6;8;43.590757;3.890616
1768001827;Velo;Vert Bois;7;16;43.63543;3.871179
1768001827;Velo;Malbosc;1;8;43.633679;3.832861
1768001827;Velo;Occitanie;9;32;43.635689;3.849597
1768001827;Velo;FacdesSciences;9;24;43.631318;3.861299
1768001827;Velo;Fac de Lettres;8;12;43.630437;3.869539
1768001827;Velo;Aiguelongue;7;8;43.626163;3.882492
1768001827;Velo;Jeu de Mail des Abbés;4;8;43.619701;3.883831
1768001827;Velo;Euromédecine;0;8;43.639119;3.828199
1768001827;Velo;Marie Caizergues;4;8;43.619871;3.873812
1768001827;Velo;Sabines;1;8;43.584211;3.860031
1768001827;Velo;Celleneuve;3;8;43.61467;3.832624
1768001827;Velo;Jardin de la Lironde;5;8;43.60585;3.911576
1768001827;Velo;Père Soulas;6;8;43.621983;3.855603
1768001827;Velo;Place Viala;7;8;43.616812;3.855075
1768001827;Velo;Hôtel du Département;1;8;43.621682;3.83477
1768001827;Velo;Tonnelles;4;8;43.615155;3.839466
1768001827;Velo;Parvis Jules Ferry - Gare Saint-Roch;1;8;43.603889;3.879362
1768001827;Velo;Pont de Lattes - Gare Saint-Roch;4;12;43.606036;3.882393
1768001827;Velo;Deux Ponts - Gare Saint-Roch;0;8;43.604319;3.880916
1768001827;Velo;Providence - Ovalie;1;8;43.588239;3.853421
1768001827;Velo;Pérols Etang de l Or;41;68;43.558351;3.963412
1768001827;Velo;Albert 1er - Cathédrale;3;12;43.614005;3.873218
1768001827;Velo;Saint-Guilhem - Courreau;2;8;43.608996;3.872752
1768001827;Velo;Sud De France;2;8;43.59562;3.9235
1768001827;Velo;Comedie Baudin;0;8;43.608717;3.880787
1768001827;Velo;Jean de Beins;6;16;43.609857;3.883884
1768002654;Voiture;Antigone;150;239;43.60871606;3.88881893
1768002654;Voiture;Comedie;334;664;43.60856092;3.87976196
1768002654;Voiture;Corum;280;480;43.61388821;3.88225773
1768002654;Voiture;Europa;486;591;43.60784971;3.89253074
1768002654;Voiture;Foch;573;620;43.61074912;3.87657084
1768002654;Voiture;Gambetta;189;452;43.60695138;3.87137436
1768002654;Voiture;Gare;458;656;43.604024;3.87891
1768002654;Voiture;Triangle;274;434;43.60923384;3.88184418
1768002654;Voiture;Pitot;403;590;43.61224494;3.87019117
1768002654;Voiture;Circe;1155;1200;43.60495377;3.9178495
1768002654;Voiture;Garcia Lorca;387;400;43.59098509;3.8907158
1768002654;Voiture;Mosson;266;328;43.61623716;3.81966554
1768002654;Voiture;Sabines;199;285;43.58383263;3.8602246
1768002654;Voiture;Sablassou;371;379;43.63419194;3.92229536
1768002654;Voiture;Saint Jean Le Sec;240;285;43.57082225;3.8379312
1768002654;Voiture;Euromedecine;105;239;43.63895359;3.82772365
1768002654;Voiture;Occitanie;523;615;43.63456232;3.84859796
1768002654;Voiture;Vicarello;42;64;43.63286;3.898411
1768002654;Voiture;Gaumont EST;74;109;43.604526;3.91529
1768002654;Voiture;Gaumont OUEST;5;250;43.604824;3.914158
1768002654;Voiture;Charles de Gaulle;168;260;43.6285421;3.8977621
1768002654;Voiture;Polygone;1013;1911;43.607697;3.88515
1768002654;Voiture;Arc de Triomphe;210;440;43.61100267;3.8732007
1768002654;Voiture;Gaumont-Circe;199;500;43.60495377;3.9178495
1768002654;Velo;Rue Jules Ferry - Gare Saint-Roch;7;12;43.605366;3.881346
1768002654;Velo;Comédie;9;20;43.608148;3.878778
1768002654;Velo;Hôtel de Ville;11;16;43.599088;3.894866
1768002654;Velo;Corum;1;12;43.613989;3.8816
1768002654;Velo;Place Albert 1er - St Charles;11;27;43.616768;3.873375
1768002654;Velo;Foch;1;8;43.610989;3.873345
